Draft,Round,Pick,Name,Position,Signing Bonus,School Type,MLB Debut,Years in MLB,Active,Last Year,Age at Draft,Rookie Year,Bats,Throws
2014,10,13,Matt Gage,LHP,"$138,200",4Yr,2022,2,TRUE,2024,21,2023,Left,Left
2014,10,14,Caleb Adams,Batter,"$137,900",4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,10,15,Scott Schultz,RHP,"$25,000",4Yr,N/A,N/A,FALSE,2016,22,N/A,Right,Right
2014,10,16,Jay Gonzalez,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Left,Left
2014,10,17,Ty McFarland,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2015,22,N/A,Left,Right
2014,10,18,Nick Green,LHP,"$5,000",4Yr,N/A,N/A,FALSE,2015,23,N/A,Right,Left
2014,10,19,Matthew Page,Batter,"$30,000",4Yr,N/A,N/A,FALSE,2017,22,N/A,Left,Left
2014,10,20,Seth Varner,LHP,"$5,000",4Yr,N/A,N/A,FALSE,2018,22,N/A,Left,Left
2014,10,21,Seth Spivey,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Right
2014,10,22,Brad Wallace,RHP,"$5,000",4Yr,N/A,N/A,FALSE,2015,21,N/A,Right,Right
2014,10,23,Steven Patterson,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2017,21,N/A,Left,Right
2014,10,24,Colin Hering,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2015,23,N/A,Left,Left
2014,10,25,Paul Voelker,RHP,"$137,600",4Yr,N/A,N/A,FALSE,2020,21,N/A,Right,Right
2014,10,26,Alex McRae,RHP,"$125,000",4Yr,2018,4,FALSE,2023,21,2020,Right,Right
2014,10,27,Corey Miller,RHP,"$15,000",4Yr,N/A,N/A,FALSE,2016,22,N/A,Right,Right
2014,10,28,Matt Tellor,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2016,22,N/A,Both,Right
2014,10,29,Cole Sturgeon,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Left,Left
2014,10,30,Danny Diekroeger,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2017,22,N/A,Left,Right
2014,11,1,Dean Deetz,RHP,,JC,2018,1,FALSE,2022,20,N/A,Right,Right
2014,11,2,Nick White,RHP,"$350,000",HS,N/A,N/A,FALSE,2021,18,N/A,Right,Right
2014,11,3,Zach Fish,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,11,4,Jordan Brink,RHP,"$100,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Left,Right
2014,11,5,Tanner English,Batter,"$105,000",4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,11,6,Jay Muhammad,RHP,,HS,N/A,N/A,FALSE,2018,19,N/A,Right,Right
2014,11,7,Drew Stankiewicz,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Both,Right
2014,11,8,Richard Prigatano,Batter,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,11,9,Jacob Latz,LHP,,HS,2021,3,TRUE,2024,18,Intact,Right,Left
2014,11,10,Connor Buchmann,RHP,,4Yr,N/A,N/A,FALSE,2016,20,N/A,Right,Right
2014,11,11,Brandon Woodruff,RHP,,4Yr,2017,7,FALSE,2023,21,2017,Left,Right
2014,11,12,Yale Rosen,Batter,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Left,Left
2014,11,13,Greg Brody,RHP,,4Yr,N/A,N/A,FALSE,2017,22,N/A,Right,Right
2014,11,14,Andrew Daniel,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,11,15,Jared Miller,LHP,"$150,000",4Yr,N/A,N/A,FALSE,2019,20,N/A,Left,Left
2014,11,16,John Means,LHP,,4Yr,2018,7,TRUE,2024,21,2019,Left,Left
2014,11,17,Matt Borens,RHP,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Right,Right
2014,11,18,Robert Pehl,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,11,19,Weston Davis,RHP,"$200,000",HS,N/A,N/A,FALSE,2017,17,N/A,Right,Right
2014,11,20,Mitch Trees,Batter,,HS,N/A,N/A,FALSE,2017,18,N/A,Right,Right
2014,11,21,Scott Williams,RHP,"$250,000",JC,N/A,N/A,FALSE,2019,20,N/A,Right,Right
2014,11,22,Spencer Moran,RHP,"$387,500",HS,N/A,N/A,FALSE,2018,18,N/A,Right,Right
2014,11,23,Jared Robinson,RHP,"$100,000",JC,N/A,N/A,FALSE,2021,19,N/A,Right,Right
2014,11,24,A.J. Vanegas,RHP,"$100,000",4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,11,25,A.J. Ladwig,RHP,"$130,000",4Yr,2022,1,FALSE,2022,21,N/A,Right,Right
2014,11,26,Gage Hinsz,RHP,"$580,000",HS,N/A,N/A,FALSE,2021,18,N/A,Right,Right
2014,11,27,Joel Seddon,RHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,11,28,Luis Gamez,RHP,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2014,11,29,Karsten Whitson,RHP,,4Yr,N/A,N/A,FALSE,2014,22,N/A,Right,Right
2014,11,30,Justin Bellinger,Batter,,HS,N/A,N/A,FALSE,2018,18,N/A,Left,Left
2014,12,1,Ryan Bottger,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Both,Right
2014,12,2,Roy Morales,Batter,"$200,000",HS,N/A,N/A,TRUE,2024,19,N/A,Right,Right
2014,12,3,Connor Walsh,RHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Left,Right
2014,12,4,Tanner Griggs,RHP,,JC,N/A,N/A,FALSE,2016,20,N/A,Right,Right
2014,12,5,Pat Kelly,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,12,6,Nelson Ward,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Left,Right
2014,12,7,Austin Davis,LHP,,4Yr,2018,6,TRUE,2024,21,2018,Left,Left
2014,12,8,Dylan Craig,LHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Left
2014,12,9,Tanner Houck,RHP,,HS,2020,5,TRUE,2024,18,2021,Right,Right
2014,12,10,Alex Durham,RHP,,HS,N/A,N/A,FALSE,2014,17,N/A,Right,Right
2014,12,11,Jordan Yamamoto,RHP,"$330,000",HS,2019,3,FALSE,2022,18,2019,Right,Right
2014,12,12,Seth Lucio,RHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,12,13,Jameson Henning,Batter,,4Yr,N/A,N/A,FALSE,2014,21,N/A,Right,Right
2014,12,14,Jared Ruxer,RHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,12,15,Holden Helmink,RHP,,JC,N/A,N/A,FALSE,2018,20,N/A,Right,Right
2014,12,16,Nigel Nootbaar,RHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,12,17,Chris Gittens,Batter,"$125,000",JC,2021,1,TRUE,2024,20,Intact,Right,Right
2014,12,18,Emilio Ogando,LHP,,4Yr,N/A,N/A,FALSE,2019,20,N/A,Left,Left
2014,12,19,Domenick Mancini,RHP,"$150,000",4Yr,N/A,N/A,FALSE,2014,20,N/A,Right,Right
2014,12,20,Montrell Marshall,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2014,12,21,Joe Watson,RHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,12,22,Braxton Lee,Batter,,4Yr,2018,1,FALSE,2023,20,N/A,Left,Right
2014,12,23,Jordan Dunatov,RHP,,4Yr,N/A,N/A,FALSE,2014,21,N/A,Right,Right
2014,12,24,Kam Uter,RHP,"$200,000",HS,N/A,N/A,FALSE,2017,18,N/A,Right,Right
2014,12,25,Garrett Mattlage,Batter,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Both,Right
2014,12,26,Tyler Filliben,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,12,27,Tyler Willman,RHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,12,28,Patrick Dorrian,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2014,12,29,Jalen Beeks,LHP,"$150,000",4Yr,2018,6,TRUE,2024,20,2018,Left,Left
2014,12,30,Jordan DeLorenzo,LHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Left,Left
2014,13,1,Jamie Ritchie,Batter,,4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2014,13,2,Jacob Smigelski,RHP,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Right
2014,13,3,Mike Gomez,LHP,,4Yr,N/A,N/A,FALSE,2017,22,N/A,Left,Left
2014,13,4,Kevonte Mitchell,Batter,"$200,000",HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2014,13,5,Zack Tillery,RHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,13,6,Marvin Gorgas,RHP,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2014,13,7,Nathan Thornhill,RHP,,4Yr,N/A,N/A,FALSE,2014,22,N/A,Right,Right
2014,13,8,Chris Rabago,Batter,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Right,Right
2014,13,9,Gunnar Heidt,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,13,10,Erik Manoah,RHP,"$300,000",HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2014,13,11,Kaleb Earls,RHP,,4Yr,N/A,N/A,FALSE,2021,21,N/A,Right,Right
2014,13,12,Joey Epperson,Batter,,4Yr,N/A,N/A,FALSE,2014,23,N/A,Right,Right
2014,13,13,Luis Lacen,Batter,,HS,N/A,N/A,FALSE,2017,17,N/A,Right,Right
2014,13,14,Zach Houchins,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,13,15,C.J. Moore,Batter,,HS,N/A,N/A,FALSE,2015,18,N/A,Right,Right
2014,13,16,Matt Trowbridge,LHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Left
2014,13,17,Bo Thompson,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,13,18,Eric Stout,LHP,,4Yr,2018,2,TRUE,2024,21,2022,Left,Left
2014,13,19,Austin Davidson,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Left,Right
2014,13,20,Zac Correll,RHP,,HS,N/A,N/A,FALSE,2017,18,N/A,Right,Right
2014,13,21,Gabe Gonzalez,RHP,,HS,N/A,N/A,FALSE,2017,17,N/A,Right,Right
2014,13,22,Jace Conrad,Batter,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Left,Right
2014,13,23,Austin Fisher,Batter,"$100,000",4Yr,N/A,N/A,FALSE,2015,21,N/A,Left,Right
2014,13,24,Ryan Taylor,RHP,,4Yr,N/A,N/A,FALSE,2014,21,N/A,Right,Right
2014,13,25,Will Allen,Batter,,4Yr,N/A,N/A,FALSE,2018,22,N/A,Right,Right
2014,13,26,Frank Duncan,RHP,,4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2014,13,27,Max Kuhn,Batter,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Right,Right
2014,13,28,Caleb Beech,RHP,"$110,000",JC,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,13,29,Chandler Shepherd,RHP,,4Yr,2019,1,FALSE,2022,21,N/A,Right,Right
2014,13,30,Matt Pearce,RHP,,JC,N/A,N/A,FALSE,2018,20,N/A,Right,Right
2014,14,1,Nick Tanielu,Batter,"$200,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2014,14,2,Zach Sullivan,Batter,"$250,000",HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2014,14,3,Bryce Montes de Oca,RHP,,HS,2022,1,TRUE,2024,18,Intact,Right,Right
2014,14,4,Chesny Young,Batter,,4Yr,N/A,N/A,FALSE,2020,21,N/A,Right,Right
2014,14,5,Tyler Mautner,Batter,,4Yr,N/A,N/A,FALSE,2014,21,N/A,Right,Right
2014,14,6,Chris Mariscal,Batter,,4Yr,N/A,N/A,FALSE,2021,21,N/A,Right,Right
2014,14,7,Chase Harris,Batter,,4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2014,14,8,Grahamm Wiest,RHP,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Right
2014,14,9,Chase Mallard,RHP,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Right
2014,14,10,Darryl Knight,Batter,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,14,11,Jonathan Oquendo,Batter,,HS,N/A,N/A,FALSE,2017,18,N/A,Both,Right
2014,14,12,Chris Huffman,RHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,14,13,Kevin Rivera,Batter,,HS,N/A,N/A,FALSE,2018,18,N/A,Both,Right
2014,14,14,Justin Anderson,RHP,,4Yr,2018,3,TRUE,2024,21,2018,Left,Right
2014,14,15,Kevin Cron,Batter,,4Yr,2019,2,FALSE,2023,21,2019,Right,Right
2014,14,16,Gerrion Grim,Batter,,JC,N/A,N/A,FALSE,2018,20,N/A,Right,Right
2014,14,17,Sean Carley,RHP,,4Yr,N/A,N/A,FALSE,2016,23,N/A,Right,Right
2014,14,18,Ian Tompkins,LHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Left,Left
2014,14,19,James Bourque,RHP,,4Yr,2019,2,FALSE,2023,20,N/A,Right,Right
2014,14,20,Jake Ehret,RHP,"$135,000",4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,14,21,Gio Abreu,RHP,,HS,N/A,N/A,FALSE,2023,19,N/A,Right,Right
2014,14,22,Trevor Lubking,LHP,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Left,Left
2014,14,23,Grayson Jones,RHP,,JC,N/A,N/A,FALSE,2016,19,N/A,Right,Right
2014,14,24,Kelvin Ramos,Batter,,JC,N/A,N/A,FALSE,2017,20,N/A,Right,Right
2014,14,25,Josh Heddinger,RHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,14,26,Chase Simpson,Batter,,4Yr,N/A,N/A,FALSE,2022,22,N/A,Both,Right
2014,14,27,Casey Schroeder,Batter,,JC,N/A,N/A,FALSE,2018,20,N/A,Both,Right
2014,14,28,Joseph Daris,Batter,,4Yr,N/A,N/A,FALSE,2016,22,N/A,Left,Right
2014,14,29,Jordan Procyshen,Batter,,4Yr,N/A,N/A,FALSE,2023,21,N/A,Left,Right
2014,14,30,Chris Shaw,Batter,,JC,N/A,N/A,FALSE,2019,20,N/A,Right,Right
2014,15,1,Connor Goedert,Batter,"$200,000",JC,N/A,N/A,FALSE,2016,20,N/A,Right,Right
2014,15,2,Connor Overton,RHP,,4Yr,2021,3,TRUE,2024,20,2022,Left,Right
2014,15,3,Ben Brewster,LHP,,4Yr,N/A,N/A,FALSE,2014,22,N/A,Left,Left
2014,15,4,Jeremy Null,RHP,,4Yr,N/A,N/A,FALSE,2017,20,N/A,Right,Right
2014,15,5,Roberto Gonzalez,Batter,,HS,N/A,N/A,FALSE,2016,19,N/A,Left,Left
2014,15,6,Lukas Schiraldi,RHP,,4Yr,N/A,N/A,FALSE,2019,20,N/A,Right,Right
2014,15,7,Jared Fisher,RHP,,4Yr,N/A,N/A,FALSE,2014,21,N/A,Left,Right
2014,15,8,Alec Kenilvort,RHP,,JC,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,15,9,Ryan McBroom,Batter,,4Yr,2019,3,TRUE,2024,22,2020,Right,Left
2014,15,10,Gabriel Llanes,RHP,"$300,000",HS,N/A,N/A,FALSE,2018,18,N/A,Right,Right
2014,15,11,Caleb Smith,RHP,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Right,Right
2014,15,12,Logan Jernigan,RHP,,4Yr,N/A,N/A,FALSE,2014,21,N/A,Right,Right
2014,15,13,Benton Moss,RHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,15,14,Greg Mahle,LHP,,4Yr,2016,1,TRUE,2024,21,N/A,Left,Left
2014,15,15,Tyler Baker,Batter,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Right
2014,15,16,Alejandro Juvier,Batter,"$115,000",HS,N/A,N/A,FALSE,2018,18,N/A,Left,Right
2014,15,17,Andrew Chin,LHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Left,Left
2014,15,18,Corey Toups,Batter,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,15,19,Ryan Ripken,Batter,,JC,N/A,N/A,FALSE,2021,20,N/A,Left,Left
2014,15,20,Jimmy Pickens,Batter,,4Yr,N/A,N/A,FALSE,2016,22,N/A,Left,Right
2014,15,21,Joe Filomeno,LHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Left
2014,15,22,Brian Miller,RHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,15,23,Luke Eubank,RHP,,JC,N/A,N/A,FALSE,2019,20,N/A,Right,Right
2014,15,24,Joe Broussard,RHP,,4Yr,N/A,N/A,FALSE,2019,23,N/A,Right,Right
2014,15,25,Mike Gerber,Batter,,4Yr,2018,2,FALSE,2021,21,N/A,Left,Right
2014,15,26,Eric Dorsch,RHP,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Right
2014,15,27,Trent Gilbert,Batter,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Left,Right
2014,15,28,Caleb Dirks,RHP,,4Yr,N/A,N/A,FALSE,2020,21,N/A,Right,Right
2014,15,29,Trenton Kemp,Batter,"$225,000",HS,N/A,N/A,FALSE,2021,18,N/A,Right,Right
2014,15,30,Matt Ditman,RHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,16,1,Ramón Laureano,Batter,,JC,2018,7,TRUE,2024,19,2018,Right,Right
2014,16,2,Scott Squier,LHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Left
2014,16,3,Matt Cooper,RHP,,4Yr,N/A,N/A,FALSE,2017,22,N/A,Right,Right
2014,16,4,Jason Vosler,Batter,,4Yr,2021,4,TRUE,2024,20,2021,Left,Right
2014,16,5,Tyler Kuresa,Batter,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Left,Left
2014,16,6,Wayne Taylor,Batter,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Left,Right
2014,16,7,Calvin Rayburn,RHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,16,8,Roberto Ramos,Batter,,JC,N/A,N/A,TRUE,2024,19,N/A,Left,Right
2014,16,9,Michael Papierski,Batter,,HS,2022,1,TRUE,2024,18,2022,Both,Right
2014,16,10,Joel Huertas,LHP,,HS,N/A,N/A,FALSE,2023,18,N/A,Both,Left
2014,16,11,Ben Onyshko,LHP,,HS,N/A,N/A,TRUE,2024,17,N/A,Right,Left
2014,16,12,Taylor Cox,LHP,,4Yr,N/A,N/A,FALSE,2016,20,N/A,Left,Left
2014,16,13,Kevin Ginkel,RHP,,JC,2019,6,TRUE,2024,20,2020,Left,Right
2014,16,14,Blaine Prescott,Batter,,JC,N/A,N/A,FALSE,2018,18,N/A,Right,Right
2014,16,15,Kevin Simmons,RHP,,4Yr,N/A,N/A,FALSE,2019,20,N/A,Right,Right
2014,16,16,Tanner Chleborad,RHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,16,17,Derek Callahan,LHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Left,Left
2014,16,18,Manny Olloque,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2014,16,19,Cole Plouck,LHP,,JC,N/A,N/A,FALSE,2015,20,N/A,Left,Left
2014,16,20,Garrett Boulware,Batter,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,16,21,Reed Garrett,RHP,,4Yr,2019,4,TRUE,2024,21,2019,Right,Right
2014,16,22,Greg Maisto,LHP,,JC,N/A,N/A,FALSE,2017,19,N/A,Left,Left
2014,16,23,J.P. Feyereisen,RHP,,4Yr,2020,4,TRUE,2024,21,2021,Right,Right
2014,16,24,Devan Ahart,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Left,Right
2014,16,25,Chase Rader,Batter,,JC,N/A,N/A,FALSE,2016,20,N/A,Right,Right
2014,16,26,Sam Street,RHP,,4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2014,16,27,Jose Brizuela,Batter,,4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Right
2014,16,28,Brandon Barker,RHP,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Right,Right
2014,16,29,Michael Gunn,LHP,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Left,Left
2014,16,30,Tristan Hildebrandt,Batter,,HS,N/A,N/A,FALSE,2018,18,N/A,Right,Right
2014,17,1,Ben Smith,LHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Left
2014,17,2,Eric Fisher,Batter,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Left,Left
2014,17,3,David Trexler,RHP,,4Yr,N/A,N/A,FALSE,2016,23,N/A,Right,Right
2014,17,4,Michael Knighton,RHP,,JC,N/A,N/A,FALSE,2018,20,N/A,Right,Right
2014,17,5,Mat Batts,LHP,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Left
2014,17,6,Trey Cochran-Gill,RHP,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Right,Right
2014,17,7,Damek Tomscha,Batter,,4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2014,17,8,Shane Hoelscher,Batter,,4Yr,N/A,N/A,FALSE,2017,22,N/A,Right,Right
2014,17,9,Quinn Carpenter,RHP,,JC,N/A,N/A,FALSE,2015,20,N/A,Right,Right
2014,17,10,David Roseboom,LHP,,4Yr,N/A,N/A,FALSE,2019,22,N/A,Left,Left
2014,17,11,JJ Schwarz,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2014,17,12,T.J. Weir,RHP,,4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2014,17,13,Caleb Smith,LHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Left
2014,17,14,Ryan Seiz,Batter,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Both,Right
2014,17,15,Mike Abreu,Batter,,JC,N/A,N/A,FALSE,2016,20,N/A,Right,Right
2014,17,16,Jean Cosme,RHP,,HS,N/A,N/A,FALSE,2020,18,N/A,Right,Right
2014,17,17,Garrett Cave,RHP,,HS,N/A,N/A,FALSE,2019,17,N/A,Right,Right
2014,17,18,Brennan Henry,LHP,,4Yr,N/A,N/A,FALSE,2016,22,N/A,Left,Left
2014,17,19,Alec Keller,Batter,,4Yr,N/A,N/A,FALSE,2021,22,N/A,Left,Right
2014,17,20,Jacob Moody,LHP,,4Yr,N/A,N/A,FALSE,2015,21,N/A,Right,Left
2014,17,21,David Berg,RHP,,4Yr,N/A,N/A,FALSE,2017,21,N/A,Right,Right
2014,17,22,Steve Ascher,LHP,,4Yr,N/A,N/A,FALSE,2017,20,N/A,Left,Left
2014,17,23,Cam Hill,RHP,,JC,2020,1,TRUE,2024,20,2020,Right,Right
2014,17,24,Tyler Wampler,Batter,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Right
2014,17,25,Corey Baptist,Batter,,JC,N/A,N/A,FALSE,2015,19,N/A,Right,Right
2014,17,26,Michael Clemens,RHP,,4Yr,N/A,N/A,FALSE,2014,20,N/A,Right,Right
2014,17,27,Eric Cheray,Batter,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Left,Right
2014,17,28,Ashton Perritt,RHP,,4Yr,N/A,N/A,FALSE,2016,21,N/A,Right,Right
2014,17,29,Jeremy Rivera,Batter,,JC,N/A,N/A,TRUE,2024,19,N/A,Both,Right
2014,17,30,Dustin Beggs,RHP,,JC,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2014,18,1,Antonio Nunez,Batter,,JC,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,18,2,Brad Haynal,Batter,,4Yr,N/A,N/A,FALSE,2017,22,N/A,Right,Right
2014,18,3,Tanner Banks,LHP,,4Yr,2022,3,TRUE,2024,22,2022,Right,Left
2014,18,4,Austyn Willis,RHP,,HS,N/A,N/A,FALSE,2015,18,N/A,Right,Right
2014,18,5,T.J. White,Batter,,4Yr,N/A,N/A,FALSE,2023,22,N/A,Right,Right
2014,18,6,Nick Kiel,LHP,,JC,N/A,N/A,FALSE,2016,21,N/A,Right,Left
2014,18,7,Sean McHugh,Batter,,4Yr,N/A,N/A,FALSE,2014,22,N/A,Right,Right
2014,18,8,James Lomangino,RHP,,4Yr,N/A,N/A,FALSE,2016,22,N/A,Right,Right
2014,18,9,Dusty Isaacs,RHP,,4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2014,18,10,Raphael Ramirez,Batter,"$150,000",HS,N/A,N/A,FALSE,2016,18,N/A,Left,Left
2014,18,11,Luke Curtis,RHP,,4Yr,N/A,N/A,FALSE,2015,22,N/A,Right,Right
2014,18,12,Max MacNabb,LHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Left
2014,18,13,Edrick Agosto,RHP,,HS,N/A,N/A,FALSE,2017,17,N/A,Right,Right
2014,18,14,Austin Robichaux,RHP,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Right,Right
2014,18,15,Garrett Mundell,RHP,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2014,18,16,Matthew Grimes,RHP,,4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2014,18,17,Justin Kamplain,LHP,,4Yr,N/A,N/A,FALSE,2020,21,N/A,Right,Left
2014,18,18,Alberto Rodriguez,RHP,,JC,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2014,18,19,McKenzie Mills,LHP,,HS,N/A,N/A,FALSE,2023,18,N/A,Left,Left
2014,18,20,Scooter Bynum,Batter,,HS,N/A,N/A,FALSE,2018,18,N/A,Left,Right
2014,18,21,J.T. Phillips,RHP,,JC,N/A,N/A,FALSE,2016,20,N/A,Right,Right
2014,18,22,Alec Sole,Batter,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Right
2014,18,23,Taylor Murphy,Batter,,4Yr,N/A,N/A,FALSE,2018,21,N/A,Left,Right
2014,18,24,Clint Freeman,Batter,,4Yr,N/A,N/A,FALSE,2023,23,N/A,Left,Left
2014,18,25,Will Maddox,Batter,,4Yr,N/A,N/A,FALSE,2019,22,N/A,Left,Right
2014,18,26,Erik Lunde,Batter,,4Yr,N/A,N/A,FALSE,2016,22,N/A,Left,Right
2014,18,27,Mike Nolan,LHP,,4Yr,N/A,N/A,FALSE,2016,22,N/A,Left,
2014,18,28,Jacob Webb,RHP,,4Yr,2019,5,TRUE,2024,20,2019,Right,Right
2014,18,29,Jordan Betts,Batter,,4Yr,N/A,N/A,FALSE,2018,22,N/A,Right,Right
2014,18,30,Blake Drake,Batter,,4Yr,N/A,N/A,FALSE,2019,20,N/A,Right,Right
2014,19,1,Ruben Castro,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Left,Right
2014,19,2,Mason Davis,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Both,Right
2014,19,3,Aaron Bummer,LHP,"$100,000",4Yr,2017,8,TRUE,2024,20,2018,Left,Left
